[    3309ms] [LOG] Playwright Router Bridge: token mismatch null __playwright_wrm_e2e__ @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-0e114079de96d397.js:2
[  490553ms] [LOG] Playwright Router Bridge: token mismatch null __playwright_wrm_e2e__ @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-0e114079de96d397.js:2
[  491279ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  491279ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  491385ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  491386ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  491495ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  491495ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  491625ms] [LOG] a @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  491626ms] [LOG] function a(){} @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:102
[  491652ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=dd1e2b6c-fa9d-4756-b448-9d47d1d67c8d&ip=1&_=1789015249840:0
[  492730ms] [WARNING] WARNING: Too many active WebGL contexts. Oldest context will be lost. @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:79
[  492739ms] [WARNING] WARNING: Too many active WebGL contexts. Oldest context will be lost. @ https://www.cdn-net.com/cc.js?sid=bbc661585c424072:79
[  492897ms] [ERROR] Failed to load resource: the server responded with a status of 410 () @ https://api-js.mixpanel.com/decide/?verbose=1&version=3&lib=web&token=adec770be288b16d9008c964acfba5c2&distinct_id=dd1e2b6c-fa9d-4756-b448-9d47d1d67c8d&ip=1&_=1789015251720:0
[  493147ms] [LOG] *** sw registered: ServiceWorkerRegistration @ https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/client-main-0e114079de96d397.js:2
[  493208ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://merchants.ubereats.com/bug-report/wisdom/bug-reporter-enabled:0
[  505587ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=798824dd-b011-5dfb-8838-83ad6035aa36&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  505587ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=798824dd-b011-5dfb-8838-83ad6035aa36&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  510586ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=798824dd-b011-5dfb-8838-83ad6035aa36&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  510586ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=798824dd-b011-5dfb-8838-83ad6035aa36&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  515608ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=798824dd-b011-5dfb-8838-83ad6035aa36&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  515608ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=798824dd-b011-5dfb-8838-83ad6035aa36&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  521455ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  521455ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  535589ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  535589ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  540589ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  540589ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  546022ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  546022ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  552174ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  552174ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  560957ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  560957ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  565573ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  565573ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  570771ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  570771ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  576741ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  576741ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  585582ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  585582ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  595905ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  595905ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  601322ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  601322ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  607458ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  607458ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  610566ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  610566ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  620620ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  620620ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  625929ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  625929ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  632058ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  632058ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  645607ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  645608ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  650591ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  650591ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  656956ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  656956ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  670572ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  670572ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  681458ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  681458ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  690681ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  690682ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  695607ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  695607ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/2538ed9fee1085ff.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
[  706007ms] [WARNING] The resource https://d3i4yxtzktqr9n.cloudfront.net/web-restaurant-manager/cf0edea8d2cd19d0.svg was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://merchants.ubereats.com/manager/payments?start=2026-08-31&end=2026-09-06&rangeType=0&settlement=c0ed8378-a8d5-52f4-9444-19bd1bd95886&restaurantUUID=d4c9b46d-3272-5928-830a-a51a3c381bc0:0
